# BUSCO version is: 5.2.2 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
121053at7742	Complete	scaffold_1	49759137	49794453	+	841.8	743
121142at7742	Complete	scaffold_1	297576057	297606067	-	935.6	447
121375at7742	Complete	scaffold_14	14409499	14502670	+	1077.2	835
121505at7742	Complete	scaffold_6	200620048	200652195	-	928.5	596
121516at7742	Complete	scaffold_3	139134034	139166404	+	481.7	390
121830at7742	Duplicated	scaffold_3	211331752	211333587	+	692.9	434
121830at7742	Duplicated	scaffold_3	215385126	215386904	+	693.2	434
122017at7742	Complete	scaffold_5	88206295	88252872	-	989.5	486
122030at7742	Complete	scaffold_3	322172587	322238185	+	1079.3	590
122064at7742	Complete	scaffold_4	53908199	53919819	+	1007.7	501
122255at7742	Complete	scaffold_2	84489975	84671628	+	758.9	435
122318at7742	Complete	scaffold_5	12444230	12465134	+	917.7	546
122495at7742	Complete	scaffold_4	26850611	26864583	+	838.8	484
122527at7742	Complete	scaffold_6	9133108	9143866	-	845.7	543
122793at7742	Missing
122841at7742	Complete	scaffold_7	159929756	159937703	-	699.5	606
122918at7742	Complete	scaffold_1	400695448	400741901	-	989.4	508
122955at7742	Complete	scaffold_35	1591581	1596861	-	478.9	395
122963at7742	Complete	scaffold_2	265438596	265467575	+	834.8	471
122990at7742	Complete	scaffold_9	10324342	10379362	-	913.1	526
123145at7742	Complete	scaffold_4	208443680	208465108	-	904.8	471
123156at7742	Complete	scaffold_5	19464558	19514046	-	511.2	393
123291at7742	Complete	scaffold_4	152756147	152784765	-	1007.6	564
123337at7742	Complete	scaffold_4	170930904	170948597	-	1010.3	598
123387at7742	Complete	scaffold_7	118041342	118098653	-	781.1	522
123404at7742	Complete	scaffold_8	7325534	7399559	+	546.2	291
123446at7742	Complete	scaffold_9	5024711	5062495	+	822.3	479
123570at7742	Complete	scaffold_6	116713409	116739782	-	1256.5	862
123660at7742	Complete	scaffold_1	41333261	41335078	+	1025.9	546
123742at7742	Complete	scaffold_6	90501098	90508954	-	587.6	301
123758at7742	Complete	scaffold_24	2878263	2889367	+	825.2	477
123814at7742	Complete	scaffold_5	185083798	185140140	+	634.6	449
123847at7742	Complete	scaffold_1	1333667	1365836	-	765.8	541
123872at7742	Complete	scaffold_1	419670968	419741483	-	565.0	433
123936at7742	Complete	scaffold_7	27933264	27995402	+	1106.1	583
124028at7742	Complete	scaffold_3	232902881	232932186	+	1011.6	529
124120at7742	Complete	scaffold_1	190384065	190391711	+	856.3	760
124354at7742	Complete	scaffold_4	172154109	172160912	+	556.6	435
124571at7742	Complete	scaffold_1	141441750	141464545	-	1017.5	483
124764at7742	Complete	scaffold_5	35665541	35700826	+	625.7	355
124775at7742	Complete	scaffold_7	94483662	94511693	-	833.9	552
124962at7742	Complete	scaffold_14	889253	910243	+	984.4	614
125127at7742	Complete	scaffold_5	45339693	45346432	-	761.3	529
125236at7742	Complete	scaffold_2	318526056	318528080	+	975.5	511
125500at7742	Complete	scaffold_6	140161578	140172849	+	847.6	581
125886at7742	Complete	scaffold_6	179205110	179224371	-	1184.3	796
125985at7742	Complete	scaffold_5	155808916	155961640	-	643.5	430
126277at7742	Complete	scaffold_4	204142937	204184706	-	751.2	408
126306at7742	Complete	scaffold_2	17939343	17976648	-	1256.5	682
126329at7742	Complete	scaffold_2	228489160	228499850	+	1105.4	610
126446at7742	Complete	scaffold_13	13031938	13045817	+	670.8	476
126473at7742	Complete	scaffold_11	9700048	9718914	-	840.0	443
126566at7742	Complete	scaffold_5	184705477	184727199	-	814.2	518
126705at7742	Complete	scaffold_29	2386366	2400943	-	832.7	800
126913at7742	Complete	scaffold_3	300052713	300087413	-	1037.8	646
127291at7742	Complete	scaffold_1	7514074	7691588	+	882.0	439
127392at7742	Complete	scaffold_5	49647270	49653820	-	1098.8	537
127445at7742	Missing
127587at7742	Complete	scaffold_10	37659139	37717299	+	822.8	450
127789at7742	Complete	scaffold_9	25404067	25427937	+	840.4	487
127830at7742	Complete	scaffold_3	90204650	90206641	-	710.6	509
127929at7742	Complete	scaffold_13	13302104	13308134	-	685.6	473
128068at7742	Complete	scaffold_4	118208325	118242171	-	690.2	407
128255at7742	Complete	scaffold_14	15229840	15298667	-	1087.7	609
128299at7742	Complete	scaffold_48	175553	188623	-	1071.7	544
128396at7742	Missing
128400at7742	Complete	scaffold_3	287689897	287725520	-	865.4	508
128421at7742	Complete	scaffold_6	19886195	20258770	+	1053.0	539
128562at7742	Complete	scaffold_3	160821569	160925063	-	750.7	484
128709at7742	Complete	scaffold_6	104548934	104635596	+	817.2	514
128712at7742	Complete	scaffold_2	122869883	122896034	-	1022.5	516
128901at7742	Complete	scaffold_10	30871691	31072299	+	657.5	459
128918at7742	Complete	scaffold_5	221986067	221989035	-	788.4	464
129039at7742	Complete	scaffold_25	162050	167578	-	534.3	432
129046at7742	Complete	scaffold_2	294399772	294463360	+	1080.2	547
129053at7742	Complete	scaffold_3	288071620	288092106	-	1031.7	533
129062at7742	Complete	scaffold_17	6975619	6983628	-	868.0	829
129214at7742	Complete	scaffold_4	162406492	162657834	+	1214.1	724
129684at7742	Complete	scaffold_5	197461293	197472913	+	757.2	438
129835at7742	Complete	scaffold_4	62501059	62603432	-	563.3	399
129880at7742	Complete	scaffold_5	220953435	220966585	+	505.8	353
129936at7742	Complete	scaffold_2	150987791	151030116	+	1071.1	762
129939at7742	Complete	scaffold_2	203778180	204151159	-	297.0	411
129943at7742	Complete	scaffold_4	123263442	123265694	-	723.6	509
129979at7742	Complete	scaffold_4	141507970	141527948	-	1172.1	604
130025at7742	Complete	scaffold_2	259062057	259090246	+	189.7	188
130062at7742	Complete	scaffold_4	158309386	158331132	+	988.2	503
130125at7742	Complete	scaffold_35	366275	370773	+	922.4	534
130130at7742	Complete	scaffold_6	17554437	17602126	+	1075.4	633
130161at7742	Complete	scaffold_12	15270065	15311474	-	838.3	689
130337at7742	Complete	scaffold_12	2912503	2914356	-	833.5	458
130375at7742	Complete	scaffold_6	134144503	134150643	+	985.2	490
130415at7742	Complete	scaffold_6	45852872	45873972	-	688.3	456
130549at7742	Complete	scaffold_11	37259757	37275246	+	1015.5	612
130943at7742	Missing
131366at7742	Missing
131564at7742	Complete	scaffold_11	14100180	14109061	-	592.7	498
131585at7742	Complete	scaffold_7	47143053	47169841	+	620.1	535
131719at7742	Complete	scaffold_4	130493504	130504433	-	603.8	438
131817at7742	Complete	scaffold_6	94395481	94529048	+	1004.8	520
131825at7742	Complete	scaffold_2	231475346	231480873	-	990.1	635
131862at7742	Complete	scaffold_3	148238843	148254739	-	844.2	473
131898at7742	Complete	scaffold_12	13549412	13585020	+	992.0	511
131983at7742	Complete	scaffold_7	156803255	156837046	-	624.2	448
131994at7742	Complete	scaffold_3	12847780	12849807	-	598.2	468
132010at7742	Complete	scaffold_7	99530314	99576758	-	816.7	467
132224at7742	Complete	scaffold_5	190817757	190951835	-	587.4	589
132279at7742	Complete	scaffold_5	212356921	212401912	+	842.7	461
132656at7742	Complete	scaffold_7	98847034	98851472	+	1006.7	501
132847at7742	Complete	scaffold_2	297498194	297517390	-	762.9	633
132931at7742	Complete	scaffold_3	301827815	301850729	-	928.8	573
132972at7742	Complete	scaffold_27	629199	631575	+	833.9	469
133006at7742	Complete	scaffold_22	2680800	2707329	+	749.2	429
133153at7742	Complete	scaffold_5	72074838	72092793	-	894.4	490
133255at7742	Complete	scaffold_13	911412	920299	+	792.4	501
133326at7742	Complete	scaffold_5	185915903	185926601	-	953.6	466
133596at7742	Complete	scaffold_1	65758629	65801034	+	754.2	443
133604at7742	Complete	scaffold_5	110675147	110693941	-	724.4	418
133642at7742	Complete	scaffold_2	219269407	219273139	-	675.0	384
133692at7742	Complete	scaffold_6	24622575	24654089	+	988.8	515
133713at7742	Complete	scaffold_1	167828540	167887986	+	779.8	485
133758at7742	Missing
133877at7742	Complete	scaffold_14	16084652	16103584	-	565.1	453
133965at7742	Complete	scaffold_7	3030324	3093420	+	801.9	524
133969at7742	Complete	scaffold_7	23181722	23208252	+	969.7	491
134048at7742	Complete	scaffold_7	94052207	94060343	-	711.1	433
134188at7742	Complete	scaffold_1	145042074	145074486	+	714.2	476
134368at7742	Complete	scaffold_2	199758710	199908342	-	747.8	543
134433at7742	Complete	scaffold_5	142219802	142263732	+	1507.4	788
134453at7742	Complete	scaffold_3	299946484	299970947	+	563.1	425
134632at7742	Complete	scaffold_5	107840942	107884056	+	828.7	601
134679at7742	Complete	scaffold_1	132801346	132853729	+	808.6	409
135024at7742	Complete	scaffold_6	23280752	23322166	+	649.4	605
135248at7742	Complete	scaffold_6	125645776	125752289	-	838.6	474
135349at7742	Complete	scaffold_2	145698784	145790276	+	474.1	574
135511at7742	Complete	scaffold_3	328859894	328941009	-	1017.7	601
135517at7742	Complete	scaffold_5	107398299	107421255	-	346.8	292
135770at7742	Complete	scaffold_4	166491848	166495718	-	582.0	425
135786at7742	Complete	scaffold_1	434100264	434109432	+	621.0	373
136018at7742	Complete	scaffold_5	150830303	150951872	+	366.4	196
136089at7742	Complete	scaffold_6	50547601	50591747	+	876.0	467
136142at7742	Complete	scaffold_2	2243139	2256881	-	578.4	409
136144at7742	Complete	scaffold_17	3039094	3046219	+	720.5	479
136457at7742	Complete	scaffold_3	203665189	203668494	+	691.2	463
136464at7742	Complete	scaffold_5	25204059	25268968	-	762.6	492
136946at7742	Complete	scaffold_17	2339834	2352383	+	637.3	413
137061at7742	Complete	scaffold_2	283424287	283445991	+	820.6	465
137258at7742	Complete	scaffold_1	167691248	167726013	+	624.7	369
137296at7742	Complete	scaffold_8	10871141	10897569	-	492.6	526
137301at7742	Complete	scaffold_6	122214107	122232568	+	622.5	385
137318at7742	Complete	scaffold_4	119973768	120008172	-	836.4	463
137629at7742	Complete	scaffold_2	291468860	291480042	+	833.2	478
137681at7742	Missing
137723at7742	Complete	scaffold_4	11312421	11359660	-	609.1	439
137727at7742	Complete	scaffold_5	77851136	77886383	+	790.2	465
137788at7742	Complete	scaffold_10	21137537	21167783	-	948.1	473
137854at7742	Complete	scaffold_12	7274012	7325188	-	553.9	433
138116at7742	Complete	scaffold_5	77088529	77131853	+	882.4	721
138249at7742	Complete	scaffold_6	179286244	179329986	+	1078.3	572
138339at7742	Complete	scaffold_1	389095958	389130966	-	851.8	500
138435at7742	Complete	scaffold_5	111268214	111331621	+	488.8	342
138498at7742	Complete	scaffold_8	38604438	38642965	+	810.9	545
138669at7742	Complete	scaffold_9	23818298	23839146	+	628.5	416
138885at7742	Complete	scaffold_13	706264	761372	-	884.7	553
138901at7742	Complete	scaffold_10	10184110	10360014	-	847.1	679
139050at7742	Complete	scaffold_6	28587821	28618333	+	878.7	447
139053at7742	Complete	scaffold_8	43756665	43810552	+	592.5	439
139083at7742	Complete	scaffold_3	287165497	287178689	-	915.6	544
139241at7742	Complete	scaffold_6	117377293	117397104	+	936.9	509
139250at7742	Complete	scaffold_2	274489011	274550354	+	617.4	405
139307at7742	Complete	scaffold_11	619920	637824	+	716.6	471
139567at7742	Complete	scaffold_4	152922443	152989451	-	949.5	482
139572at7742	Complete	scaffold_4	188503535	188529157	-	908.9	469
139653at7742	Complete	scaffold_1	263844816	264029515	+	986.6	625
139811at7742	Complete	scaffold_5	73537709	73541889	+	886.6	513
139946at7742	Complete	scaffold_1	35619084	35626781	+	359.4	386
139974at7742	Complete	scaffold_2	281794592	281816001	+	818.7	449
140071at7742	Complete	scaffold_5	53638848	53643473	+	764.5	451
140098at7742	Complete	scaffold_14	4534436	4556307	+	475.4	324
140310at7742	Complete	scaffold_4	183497480	183537582	-	697.6	425
140317at7742	Complete	scaffold_10	11107417	11114785	+	209.3	224
140367at7742	Complete	scaffold_3	269230129	269342180	-	908.4	468
140588at7742	Complete	scaffold_1	349045368	349097232	+	499.3	412
140683at7742	Complete	scaffold_4	177256643	177315750	+	961.1	604
140754at7742	Complete	scaffold_7	95029883	95042596	+	980.8	470
140962at7742	Complete	scaffold_4	192279836	192335052	+	714.8	365
141015at7742	Complete	scaffold_6	44635760	44648151	-	789.1	428
141264at7742	Complete	scaffold_11	31418863	31426865	+	873.7	672
141334at7742	Complete	scaffold_9	35094541	35184505	-	822.6	838
141686at7742	Complete	scaffold_22	790634	798780	-	999.9	627
141724at7742	Complete	scaffold_16	3357420	3374191	-	639.4	387
141754at7742	Complete	scaffold_5	222006632	222022266	-	758.7	544
141965at7742	Complete	scaffold_6	194466847	194494331	-	1103.4	605
142074at7742	Complete	scaffold_1	187277720	187317082	-	697.7	425
142117at7742	Complete	scaffold_3	218986847	219092495	-	547.0	378
142214at7742	Complete	scaffold_7	137308992	137320352	-	650.0	402
142324at7742	Complete	scaffold_5	194541677	194564363	-	611.5	467
142339at7742	Complete	scaffold_4	98580214	98583012	-	431.0	403
142495at7742	Complete	scaffold_8	18764710	18767254	-	605.3	481
142719at7742	Complete	scaffold_6	1753875	1791711	+	777.5	497
142850at7742	Complete	scaffold_2	280491536	280628382	+	822.0	400
142902at7742	Complete	scaffold_5	40858275	40860014	-	1034.8	530
143004at7742	Complete	scaffold_5	54705504	55014810	-	597.7	443
143015at7742	Complete	scaffold_5	217208341	217232591	+	1262.2	693
143232at7742	Complete	scaffold_10	49432830	49434131	+	661.3	701
143555at7742	Complete	scaffold_14	14346074	14378697	+	875.0	448
143611at7742	Complete	scaffold_19	6316675	6355663	-	835.2	496
143627at7742	Complete	scaffold_6	34377516	34401360	+	958.6	528
143665at7742	Complete	scaffold_5	125579200	125628976	-	935.6	531
143678at7742	Complete	scaffold_4	125485322	125534069	-	1072.2	569
143698at7742	Complete	scaffold_7	54378310	54389858	+	963.9	677
143864at7742	Complete	scaffold_8	2371896	2418999	-	613.5	735
143888at7742	Complete	scaffold_11	31450720	31465155	+	708.2	394
143938at7742	Complete	scaffold_9	27043626	27099205	+	1004.5	471
144352at7742	Complete	scaffold_11	33872272	33934399	+	733.2	435
144445at7742	Missing
144578at7742	Complete	scaffold_11	50600175	50641735	-	677.0	406
144645at7742	Complete	scaffold_26	484861	492250	-	811.7	478
144764at7742	Complete	scaffold_7	59152828	59159857	+	978.6	474
144812at7742	Complete	scaffold_2	205397337	205408185	+	799.9	423
145104at7742	Complete	scaffold_1	83981638	84013713	-	727.9	578
145137at7742	Complete	scaffold_3	186356632	186389602	+	664.9	411
145564at7742	Complete	scaffold_8	48606665	48621942	-	770.5	382
145683at7742	Complete	scaffold_5	136221539	136269543	+	1029.3	491
145875at7742	Complete	scaffold_16	1224105	1227077	-	658.6	434
145938at7742	Complete	scaffold_1	221334629	221336584	+	206.0	255
145946at7742	Complete	scaffold_1	567059	583466	-	885.7	554
145949at7742	Complete	scaffold_13	904090	910227	-	716.5	476
145962at7742	Complete	scaffold_5	192267856	192274491	+	395.7	537
146203at7742	Complete	scaffold_1	150314271	150350638	+	705.0	432
146337at7742	Complete	scaffold_4	196382811	196398683	+	695.0	454
146445at7742	Complete	scaffold_3	169886971	169918326	-	1002.0	1011
146661at7742	Complete	scaffold_6	179236393	179277981	-	490.6	300
146754at7742	Complete	scaffold_4	66500611	66513255	-	825.1	457
146782at7742	Complete	scaffold_5	11061817	11243876	-	788.6	442
146804at7742	Complete	scaffold_4	202683250	202702517	+	761.5	387
147171at7742	Complete	scaffold_1	132726716	132788266	-	641.3	401
147455at7742	Complete	scaffold_4	203718593	203755411	-	995.9	531
147736at7742	Missing
148672at7742	Complete	scaffold_5	114178535	114229165	-	715.6	474
148962at7742	Complete	scaffold_6	133908207	133920192	+	866.0	428
149083at7742	Complete	scaffold_5	45629452	45632062	-	507.5	392
149121at7742	Complete	scaffold_2	231031108	231036572	-	808.3	511
149128at7742	Complete	scaffold_6	103730163	103763950	+	761.9	368
149216at7742	Complete	scaffold_1	216257251	216328833	+	1087.5	548
149377at7742	Complete	scaffold_4	139451291	139557985	-	757.1	537
149552at7742	Duplicated	scaffold_2	128700272	128701984	-	826.2	491
149552at7742	Duplicated	scaffold_2	128717980	128719692	-	823.2	482
149552at7742	Duplicated	scaffold_2	128750108	128751787	+	836.8	492
149552at7742	Duplicated	scaffold_2	128812270	128813907	+	793.9	472
149552at7742	Duplicated	scaffold_2	258881040	258893047	+	895.5	462
149872at7742	Complete	scaffold_10	11646468	11682656	-	572.6	344
150068at7742	Complete	scaffold_5	32265105	32328205	-	235.7	333
150306at7742	Complete	scaffold_3	307205464	307265409	-	634.9	417
150433at7742	Complete	scaffold_1	314459395	314489037	+	603.6	375
150456at7742	Complete	scaffold_7	164668450	164675874	-	748.3	462
150497at7742	Complete	scaffold_35	1669170	1686246	+	658.3	382
150509at7742	Complete	scaffold_5	114232100	114288824	+	824.2	547
150696at7742	Complete	scaffold_35	1399137	1403715	+	689.0	541
150697at7742	Complete	scaffold_1	215537695	215560209	-	857.7	677
151078at7742	Duplicated	scaffold_12	14398119	14399712	-	655.2	394
151078at7742	Duplicated	scaffold_12	31571092	31585790	-	628.7	399
151349at7742	Complete	scaffold_3	314453460	314544310	+	794.8	558
151777at7742	Complete	scaffold_2	2414419	2421554	-	686.3	387
151895at7742	Complete	scaffold_22	2779150	2793834	+	929.2	800
151923at7742	Complete	scaffold_4	201625495	201633767	-	510.7	338
151961at7742	Complete	scaffold_3	268308340	268385520	-	567.8	396
151964at7742	Complete	scaffold_2	35390971	35419141	-	851.3	443
152020at7742	Complete	scaffold_3	184813347	184875234	+	845.0	463
152085at7742	Complete	scaffold_2	130135499	130168891	-	433.3	529
152476at7742	Missing
152755at7742	Complete	scaffold_10	28078101	28117517	-	634.4	466
152820at7742	Complete	scaffold_2	79901025	79962969	-	761.0	426
152925at7742	Complete	scaffold_1	98612777	98619671	+	853.0	428
153051at7742	Complete	scaffold_2	223712624	223773919	-	660.0	467
153242at7742	Complete	scaffold_2	79854602	79890122	-	917.2	574
153401at7742	Complete	scaffold_5	7592425	7606727	+	516.3	282
153465at7742	Complete	scaffold_2	248148237	248154496	+	620.4	400
153497at7742	Complete	scaffold_5	161436433	161527843	-	1024.6	555
153711at7742	Complete	scaffold_2	68265346	68297348	-	498.1	270
153924at7742	Complete	scaffold_2	236459693	236464001	-	875.5	488
154432at7742	Missing
154457at7742	Complete	scaffold_4	185356350	185358131	-	527.5	397
154520at7742	Complete	scaffold_2	135975658	136028146	+	460.8	306
154679at7742	Complete	scaffold_2	232350742	232357665	-	670.4	426
154706at7742	Complete	scaffold_2	48362121	48696181	-	749.4	465
154805at7742	Complete	scaffold_1	188129349	188168415	-	658.1	358
154851at7742	Complete	scaffold_12	21947915	22013496	+	769.9	396
155235at7742	Complete	scaffold_6	148412295	148434512	+	608.5	374
155361at7742	Complete	scaffold_5	3437333	3449856	+	750.7	382
155435at7742	Complete	scaffold_9	29761993	29788556	+	1084.9	640
155482at7742	Complete	scaffold_10	5631387	5642457	+	422.4	270
155526at7742	Complete	scaffold_7	147506351	147511309	-	966.2	483
155537at7742	Complete	scaffold_3	282434853	282436418	-	900.0	463
155652at7742	Complete	scaffold_9	37622168	37642140	-	647.2	543
155749at7742	Complete	scaffold_1	147193797	147209000	+	797.7	444
155795at7742	Complete	scaffold_1	91670697	91674347	-	970.3	456
155845at7742	Complete	scaffold_14	15100205	15124094	+	1048.9	494
155999at7742	Missing
156102at7742	Complete	scaffold_2	34748043	34754740	-	777.5	490
156112at7742	Complete	scaffold_6	137229803	137241726	+	1004.4	568
156140at7742	Complete	scaffold_14	7929862	7970427	-	697.5	462
156291at7742	Complete	scaffold_7	86427802	86461833	-	719.4	434
156420at7742	Complete	scaffold_35	1220453	1238458	+	711.5	522
156439at7742	Complete	scaffold_1	384460805	384505684	+	816.1	415
156689at7742	Complete	scaffold_40	1023599	1037914	+	606.5	400
156795at7742	Complete	scaffold_5	193536719	193545905	+	769.8	499
157016at7742	Complete	scaffold_2	12117373	12746272	+	959.1	467
157162at7742	Complete	scaffold_10	35832671	35853532	+	946.6	657
157219at7742	Complete	scaffold_7	115407722	115418071	-	841.5	441
157460at7742	Complete	scaffold_2	206306657	206396698	+	788.4	415
157513at7742	Complete	scaffold_6	116498730	116641097	+	925.0	470
157863at7742	Complete	scaffold_3	152779673	152840817	+	943.8	451
158042at7742	Complete	scaffold_6	49865065	49922686	+	779.9	442
158068at7742	Complete	scaffold_4	134304738	134386154	-	801.2	605
158142at7742	Complete	scaffold_1	2861367	3078920	+	793.0	448
158236at7742	Complete	scaffold_24	68283	76386	-	983.2	595
158445at7742	Complete	scaffold_1	94389084	94592143	-	826.0	497
158698at7742	Complete	scaffold_1	42203972	42288192	-	761.4	513
158801at7742	Complete	scaffold_1	424408356	424435295	-	502.9	378
158802at7742	Complete	scaffold_1	335041680	335072151	-	955.9	453
158865at7742	Complete	scaffold_7	119308869	119323333	-	757.9	420
159169at7742	Complete	scaffold_2	287195699	287251393	-	604.4	432
159334at7742	Complete	scaffold_3	6159555	6210558	+	645.4	386
159349at7742	Complete	scaffold_7	4386401	4404187	+	576.4	333
159463at7742	Complete	scaffold_9	45017244	45019928	-	902.3	537
159513at7742	Complete	scaffold_4	193909304	193912468	-	950.7	794
159524at7742	Complete	scaffold_14	14228852	14258389	-	845.5	386
159771at7742	Complete	scaffold_3	288536147	288548711	+	526.9	358
159802at7742	Duplicated	scaffold_27	392623	394524	+	323.5	337
159802at7742	Duplicated	scaffold_5	38621876	38656648	+	301.1	348
159802at7742	Duplicated	scaffold_9	27617452	27642520	-	302.6	334
159866at7742	Complete	scaffold_29	2196538	2198022	+	706.7	423
159879at7742	Complete	scaffold_2	49963799	49971810	+	835.8	476
160035at7742	Complete	scaffold_22	654659	657390	+	622.6	383
160097at7742	Complete	scaffold_9	23993833	24016407	+	532.3	295
160275at7742	Complete	scaffold_11	50520592	50522619	-	383.7	404
160371at7742	Complete	scaffold_1	56201028	56214111	-	551.8	403
160383at7742	Complete	scaffold_6	157123550	157259945	+	801.8	444
160468at7742	Complete	scaffold_6	139733254	139743353	-	1015.8	686
160476at7742	Complete	scaffold_34	351495	370808	+	663.0	356
160674at7742	Complete	scaffold_9	45596101	45627728	+	922.3	497
160732at7742	Complete	scaffold_7	97467170	97485542	+	819.7	514
160770at7742	Complete	scaffold_2	132673123	132823007	+	822.2	536
160859at7742	Complete	scaffold_4	62634597	62696741	-	856.1	419
160923at7742	Complete	scaffold_35	1603033	1607716	+	491.2	289
160945at7742	Complete	scaffold_24	2020102	2030561	-	398.0	378
161007at7742	Complete	scaffold_6	8795382	8838826	-	690.0	372
161077at7742	Complete	scaffold_5	220897856	220926078	+	780.3	390
161164at7742	Complete	scaffold_6	84919349	84953397	+	703.9	402
161167at7742	Missing
161315at7742	Complete	scaffold_3	318365740	318378833	+	876.0	465
161395at7742	Missing
161425at7742	Complete	scaffold_2	248202981	248218576	+	550.0	312
161467at7742	Complete	scaffold_2	106934812	107015610	-	809.6	644
161484at7742	Complete	scaffold_5	151944972	152020791	+	704.4	379
161520at7742	Complete	scaffold_17	8178177	8272349	-	901.4	466
161763at7742	Complete	scaffold_1	41716668	41736902	+	711.8	397
161769at7742	Complete	scaffold_24	4289005	4299042	+	813.7	417
161775at7742	Complete	scaffold_6	155796352	155837501	-	769.2	399
161959at7742	Complete	scaffold_4	118568019	118708349	+	673.7	368
162155at7742	Complete	scaffold_2	236029754	236031823	-	362.2	370
162174at7742	Complete	scaffold_6	18109475	18119044	-	823.6	470
162212at7742	Complete	scaffold_6	146671214	146710761	-	1023.3	568
162265at7742	Complete	scaffold_6	16876476	16877894	+	664.4	375
162268at7742	Complete	scaffold_2	53916014	53958645	-	801.4	409
162368at7742	Complete	scaffold_7	7990821	8001690	+	660.7	449
162375at7742	Complete	scaffold_2	60975977	61012583	-	736.0	429
162426at7742	Complete	scaffold_8	37128161	37159907	+	786.6	561
162634at7742	Complete	scaffold_7	105635832	105641605	-	745.8	450
162664at7742	Complete	scaffold_5	126378703	126386151	+	792.1	483
162701at7742	Complete	scaffold_16	1237441	1246329	-	1095.6	616
162703at7742	Complete	scaffold_17	1849404	1858553	+	577.6	444
162840at7742	Complete	scaffold_22	1735339	1746655	-	735.8	423
163089at7742	Complete	scaffold_8	12183522	12200240	+	780.8	436
163142at7742	Complete	scaffold_9	7618468	7643551	-	566.7	464
163177at7742	Complete	scaffold_1	190484430	190496198	+	870.5	566
163295at7742	Complete	scaffold_5	211267018	211285552	-	614.5	392
163696at7742	Complete	scaffold_3	69932879	69964156	-	523.6	363
163788at7742	Complete	scaffold_2	192379792	192397076	-	834.6	459
163855at7742	Missing
163878at7742	Complete	scaffold_3	307948019	307967334	-	743.6	408
163908at7742	Complete	scaffold_3	54368533	54384652	+	607.5	377
164002at7742	Complete	scaffold_2	41397100	41416680	-	613.8	650
164340at7742	Complete	scaffold_4	86212027	86216240	+	684.8	357
164399at7742	Complete	scaffold_6	38781709	38810768	+	883.6	453
164526at7742	Complete	scaffold_1	324936536	324968364	+	982.5	590
164538at7742	Complete	scaffold_4	186809812	186813407	+	734.0	551
164678at7742	Complete	scaffold_6	114395991	114425807	-	919.8	457
164950at7742	Complete	scaffold_8	56729134	56829058	-	611.8	431
164982at7742	Duplicated	scaffold_11	12223025	12244768	+	637.8	435
164982at7742	Duplicated	scaffold_3	2175029	2176744	+	664.0	476
165094at7742	Complete	scaffold_6	132913896	132920088	+	984.5	430
165456at7742	Complete	scaffold_2	50276032	50283246	+	630.7	396
165642at7742	Complete	scaffold_2	332254814	332310678	-	692.1	389
165703at7742	Complete	scaffold_4	88462728	88533768	+	824.7	419
165972at7742	Duplicated	scaffold_2	88718511	88720118	-	840.5	453
165972at7742	Duplicated	scaffold_4	23636126	23664744	+	842.0	452
165997at7742	Complete	scaffold_1	169296707	169317627	-	832.5	439
166002at7742	Complete	scaffold_6	18137885	18235187	-	769.8	456
166301at7742	Complete	scaffold_2	138295272	138343748	+	761.0	400
166380at7742	Complete	scaffold_12	12864734	12875331	+	388.7	355
166429at7742	Complete	scaffold_5	45548296	45596337	+	762.4	411
166540at7742	Complete	scaffold_11	687567	780798	+	815.5	422
166600at7742	Complete	scaffold_6	179678647	179691530	-	659.9	404
166657at7742	Complete	scaffold_4	117521025	117523024	-	671.9	358
166688at7742	Complete	scaffold_4	58584115	58660025	+	498.5	296
166722at7742	Complete	scaffold_11	28368625	28421998	+	607.7	362
166801at7742	Complete	scaffold_1	325525978	325571205	+	822.6	639
167017at7742	Complete	scaffold_1	475399	490239	+	521.4	353
167134at7742	Complete	scaffold_6	92761675	92775566	-	768.0	430
167517at7742	Complete	scaffold_14	6611973	6633259	-	560.4	328
167825at7742	Complete	scaffold_4	12413013	12473616	-	904.0	458
168022at7742	Complete	scaffold_4	194721390	194759052	+	718.3	387
168479at7742	Complete	scaffold_6	127723716	127761894	+	932.0	481
168697at7742	Complete	scaffold_5	222587607	222608536	+	765.3	475
168866at7742	Complete	scaffold_22	3485911	3519467	-	750.0	417
168901at7742	Complete	scaffold_2	334461332	334487414	+	836.1	414
168949at7742	Complete	scaffold_5	46369600	46386783	-	812.2	433
169034at7742	Complete	scaffold_14	13500742	13508963	+	625.1	446
169126at7742	Complete	scaffold_1	288752639	289006462	+	677.2	403
169313at7742	Complete	scaffold_4	2829186	2852895	+	788.4	410
169338at7742	Complete	scaffold_7	96520614	96533224	+	806.4	422
169465at7742	Complete	scaffold_6	127767155	127771543	-	384.2	334
169538at7742	Complete	scaffold_13	12743745	12767989	-	808.1	458
169683at7742	Complete	scaffold_6	82632830	82647772	+	768.8	459
169724at7742	Complete	scaffold_3	328276863	328334544	+	520.8	422
169728at7742	Complete	scaffold_5	160511540	160576324	-	785.9	456
169787at7742	Complete	scaffold_2	317162132	317167958	-	707.7	347
